,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,set,transposition,order,shift_amount,shift_position,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,Q15 - Parent Topics,Q15 - Topics,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,runs,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,symmetry_distinct_triads,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,tonal_entropy,key_r,section
441,3591,11837.645000079647,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,131,277238,0.0-131.0,neither,high,G,0 1 5 6 8,3,"['swapped', 'shifted']",1,7,4 8 3 8 15 11 4 9 11 9 4 8,4 8 3 8 15 11 4 10 11 9 4 8,4 8 3 8 15 4 11 9 11 9 4 8,up,111,False,SSS0028,38145,5,2020-09-16 21:33:49.052000+00:00,,swapped,shifted,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,2,4,0,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.7929211064288503,0.0
442,3589,4327.12999987416,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,109,218438,0.0-109.0,1st,high,A,0 1 5 6 8,0,"['shifted', 'swapped']",1,6,12 8 1 5 8 12 6 8 12 6 5 6,12 8 1 5 8 12 7 8 12 6 5 6,12 8 1 5 8 6 12 8 12 6 5 6,up,91,False,SSS0028,38145,5,2020-09-16 21:33:49.052000+00:00,,shifted,swapped,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,0,2,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.5901911655805226,0.0
443,3588,6133.355000056326,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,98,194309,0.0-98.0,2nd,high,L,0 1 5 6 8,-2,"['shifted', 'swapped']",-1,6,-2 -1 3 -1 4 3 -2 -1 3 -2 6 -1,-2 -1 3 -1 4 3 -3 -1 3 -2 6 -1,-2 -1 3 -1 4 -2 3 -1 3 -2 6 -1,down,81,False,SSS0028,38145,5,2020-09-16 21:33:49.052000+00:00,,shifted,swapped,swapped,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,3,3,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.6843573151775497,0.0
444,3580,1079.4299999251962,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,10,21256,0.0-10.0,2nd,high,L,0 1 5 6 8,2,"['swapped', 'shifted']",1,7,14 8 10 14 8 14 10 8 7 3 10 2,14 8 10 14 8 14 10 9 7 3 10 2,14 8 10 14 8 10 14 8 7 3 10 2,up,1,False,SSS0028,38145,5,2020-09-16 21:33:49.052000+00:00,,swapped,shifted,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,0,1,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.4581571829807285,0.0
445,3579,340.75999981723726,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,219,413102,0.0-219.0,1st,high,A,0 1 5 6 8,3,"['swapped', 'shifted']",1,7,9 11 4 9 11 4 15 9 3 4 3 4,9 11 4 9 11 4 15 10 3 4 3 4,9 11 4 9 11 15 4 9 3 4 3 4,up,191,False,SSS0028,38145,4,2020-09-16 21:25:52.640000+00:00,probe doesn't include all set's notes.,swapped,shifted,swapped,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,2,1,3,1,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.6678178380341794,0.0
446,3507,336.46999998018146,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,90,224335,0.0-90.0,1st,high,A,0 1 2 3 7,1,"['swapped', 'shifted']",-1,6,1 2 8 4 13 4 1 13 3 1 2 4,1 2 8 4 13 4 0 13 3 1 2 4,1 2 8 4 13 1 4 13 3 1 2 4,down,71,False,SSS0028,38145,1,2020-09-16 21:00:56.462000+00:00,,swapped,shifted,swapped,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,0,2,0,143,3,1,improper,2,3,3,2,1,1,2,1,10,9,10,5,3,False,5,1.68,168,4.666666667,1.5,2,12,0.196036046,0.446085054,0.196036046,0.305834448,4,0.4,6,3,4,False,False,3,0.45614211,241,1,0,0,0,6,13,0.2,0.2,1,2,3,7,21,21,22,4,"3,4,5,6",15,5 4 1 1 1,4,0.013888889,0.72,0.740740741,0.305834448,0.679365079,220,32,3,17,8,12,S7-15,S5-1,0,5,3,100,"100,400,500",0.01434949,0.0,32,17,3,0.071428571,21,27,1.285714286,6,9,3,2,1,"0,1,2,3,7",12-143,"0,1,2,3,7",12-143,"0,2,4,6,14",24-16469,2.000223827,0.7987454108019052,0.0
447,3570,934.5299999695271,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,120,229407,0.0-120.0,1st,high,A,0 1 5 6 8,0,"['swapped', 'shifted']",-1,7,5 0 6 1 5 12 6 0 1 6 1 5,5 0 6 1 5 12 6 -1 1 6 1 5,5 0 6 1 5 6 12 0 1 6 1 5,down,101,False,SSS0028,38145,4,2020-09-16 21:25:52.640000+00:00,probe doesn't include all set's notes.,swapped,shifted,swapped,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,4,1,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.5276128994313624,0.0
448,3559,2110.499999951571,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,219,439880,0.0-219.0,2nd,high,L,0 1 5 6 8,-1,"['swapped', 'shifted']",1,7,-1 0 5 -1 0 -1 5 7 0 -1 7 -1,-1 0 5 -1 0 -1 5 8 0 -1 7 -1,-1 0 5 -1 0 5 -1 7 0 -1 7 -1,up,191,False,SSS0028,38145,3,2020-09-16 21:17:14.046000+00:00,probe doesn't include all set's notes.,swapped,shifted,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,1,4,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.42643092192072163,0.0
449,3557,914.7149999625981,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,197,397755,0.0-197.0,neither,high,G,0 1 5 6 8,-2,"['shifted', 'swapped']",-1,6,3 -2 4 3 -1 -2 6 3 6 3 6 -2,3 -2 4 3 -1 -2 5 3 6 3 6 -2,3 -2 4 3 -1 6 -2 3 6 3 6 -2,down,171,False,SSS0028,38145,3,2020-09-16 21:17:14.046000+00:00,,shifted,swapped,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,1,2,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.911212392877039,0.0
450,3542,928.6350000184029,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,63504,0.0-32.0,2nd,high,L,0 1 5 6 8,-2,"['shifted', 'swapped']",1,6,-1 3 10 4 -2 6 -1 10 6 4 -2 4,-1 3 10 4 -2 6 0 10 6 4 -2 4,-1 3 10 4 -2 -1 6 10 6 4 -2 4,up,21,False,SSS0028,38145,3,2020-09-16 21:17:14.046000+00:00,,shifted,swapped,swapped,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,2,0,0,1,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.46093344020483207,0.0
451,3540,1882.1849999949336,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,10,23470,0.0-10.0,neither,high,G,0 1 5 6 8,2,"['swapped', 'shifted']",-1,6,8 14 8 7 3 8 10 2 3 7 3 14,8 14 8 7 3 8 9 2 3 7 3 14,8 14 8 7 3 10 8 2 3 7 3 14,down,1,False,SSS0028,38145,3,2020-09-16 21:17:14.046000+00:00,,swapped,shifted,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,1,2,1,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.6193641199273302,0.0
452,3533,3056.9499998819083,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,153,302605,0.0-153.0,1st,high,A,0 1 5 6 8,2,"['shifted', 'swapped']",-1,7,10 8 7 10 3 7 8 14 3 10 3 8,10 8 7 10 3 7 8 13 3 10 3 8,10 8 7 10 3 8 7 14 3 10 3 8,down,131,False,SSS0028,38145,2,2020-09-16 21:09:16.866000+00:00,,shifted,swapped,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,3,1,2,1,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.8554583636620057,0.0
453,3532,3430.515000130981,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,142,280317,0.0-142.0,1st,high,A,0 1 5 6 8,-3,"['shifted', 'swapped']",-1,6,-2 2 -3 2 3 -2 2 5 3 5 -3 5,-2 2 -3 2 3 -2 1 5 3 5 -3 5,-2 2 -3 2 3 2 -2 5 3 5 -3 5,down,121,False,SSS0028,38145,2,2020-09-16 21:09:16.866000+00:00,,shifted,swapped,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,3,1,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.7917841434550406,0.0
454,3524,1197.9499999433756,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,54,106572,0.0-54.0,neither,high,G,0 1 5 6 8,-1,"['shifted', 'swapped']",1,7,4 0 -1 4 0 -1 4 0 4 5 -1 11,4 0 -1 4 0 -1 4 1 4 5 -1 11,4 0 -1 4 0 4 -1 0 4 5 -1 11,up,41,False,SSS0028,38145,2,2020-09-16 21:09:16.866000+00:00,probe doesn't include all set's notes.,shifted,swapped,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,2,3,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.6584904604775806,0.0
455,3515,626.5499999281019,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,178,380296,0.0-178.0,2nd,high,L,0 1 5 6 8,0,"['swapped', 'shifted']",-1,7,12 8 5 0 1 8 5 12 8 1 5 0,12 8 5 0 1 8 5 11 8 1 5 0,12 8 5 0 1 5 8 12 8 1 5 0,down,151,False,SSS0028,38145,1,2020-09-16 21:00:56.462000+00:00,probe doesn't include all set's notes.,swapped,shifted,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,3,2,1,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.8617394610573414,0.0
456,3560,1271.1700000800192,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,10,23543,0.0-10.0,neither,high,G,0 1 5 6 8,1,"['shifted', 'swapped']",-1,7,1 7 13 9 1 9 6 1 7 13 7 13,1 7 13 9 1 9 6 0 7 13 7 13,1 7 13 9 1 6 9 1 7 13 7 13,down,1,False,SSS0028,38145,4,2020-09-16 21:25:52.640000+00:00,probe doesn't include all set's notes.,shifted,swapped,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,1,0,0,355,31,2,improper,0,3,2,1,1,2,3,1,10,9,10,5,1,True,5,1.28,128,2.533333333,1.233333333,3,12,0.177979376,0.288549118,0.288549118,0.228174731,6,1.6,6,2,2,False,False,2,0.572651615,397,1,1,0,0,6,11,0.25,0.8,1,5,6,8,21,21,21,3,"2,3,6",15,4 4 2 1 1,6,0.003888889,0.786666667,0.814814815,0.228174731,0.711111111,120,30,1,4,6,12,S6-7,S6-5,0,5,5,100,"100,200,400",0.018518519,0.006944444,30,4,1,0.071428571,21,27,1.285714286,6,9,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,2.000223827,0.5100733422878746,0.0
457,3504,400.99500003270805,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,57,163758,0.0-57.0,1st,high,A,0 1 2 3 7,-2,"['shifted', 'swapped']",-1,7,10 5 1 -1 -2 5 -1 -2 0 -2 1 5,10 5 1 -1 -2 5 -1 -3 0 -2 1 5,10 5 1 -1 -2 -1 5 -2 0 -2 1 5,down,41,False,SSS0028,38145,1,2020-09-16 21:00:56.462000+00:00,,shifted,swapped,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,1,1,2,0,143,3,1,improper,2,3,3,2,1,1,2,1,10,9,10,5,3,False,5,1.68,168,4.666666667,1.5,2,12,0.196036046,0.446085054,0.196036046,0.305834448,4,0.4,6,3,4,False,False,3,0.45614211,241,1,0,0,0,6,13,0.2,0.2,1,2,3,7,21,21,22,4,"3,4,5,6",15,5 4 1 1 1,4,0.013888889,0.72,0.740740741,0.305834448,0.679365079,220,32,3,17,8,12,S7-15,S5-1,0,5,3,100,"100,400,500",0.01434949,0.0,32,17,3,0.071428571,21,27,1.285714286,6,9,3,2,1,"0,1,2,3,7",12-143,"0,1,2,3,7",12-143,"0,2,4,6,14",24-16469,2.000223827,0.7833390524809569,0.0
458,3501,2027.849999954924,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,24,102902,0.0-24.0,neither,high,G,0 1 2 3 7,-2,"['shifted', 'swapped']",-1,6,-1 0 1 0 -2 1 10 0 -1 5 -1 5,-1 0 1 0 -2 1 9 0 -1 5 -1 5,-1 0 1 0 -2 10 1 0 -1 5 -1 5,down,11,False,SSS0028,38145,1,2020-09-16 21:00:56.462000+00:00,,shifted,swapped,neither,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,0,0,4,0,143,3,1,improper,2,3,3,2,1,1,2,1,10,9,10,5,3,False,5,1.68,168,4.666666667,1.5,2,12,0.196036046,0.446085054,0.196036046,0.305834448,4,0.4,6,3,4,False,False,3,0.45614211,241,1,0,0,0,6,13,0.2,0.2,1,2,3,7,21,21,22,4,"3,4,5,6",15,5 4 1 1 1,4,0.013888889,0.72,0.740740741,0.305834448,0.679365079,220,32,3,17,8,12,S7-15,S5-1,0,5,3,100,"100,400,500",0.01434949,0.0,32,17,3,0.071428571,21,27,1.285714286,6,9,3,2,1,"0,1,2,3,7",12-143,"0,1,2,3,7",12-143,"0,2,4,6,14",24-16469,2.000223827,0.4129766998229043,0.0
459,3534,897.6599997840822,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,322614,0.0-164.0,2nd,high,L,0 3 5 6 7,-2,"['swapped', 'shifted']",1,7,3 1 4 3 10 1 -2 10 4 10 -2 5,3 1 4 3 10 1 -2 11 4 10 -2 5,3 1 4 3 10 -2 1 10 4 10 -2 5,up,141,False,SSS0028,38145,2,2020-09-16 21:09:16.866000+00:00,,swapped,shifted,shifted,28,22,No,"in ear, apple airpods ",15,English,,,,SONA for course credit,,No,Female,,5.0,1,"Yes, but not so well",piano ,Strongly Agree,Agree,none,2020-09-16 17:54:18,38145,True,2,0,1,0,233,61,1,improper,1,4,2,2,2,1,2,1,10,10,10,5,2,False,5,1.28,128,4.0,1.266666667,2,12,0.160123864,0.360870335,0.269174094,0.263803725,6,0.4,6,2,4,False,False,3,0.535719582,151,0,0,0,0,6,17,0.05,0.2,3,5,6,7,22,22,25,5,"2,3,4,5,6",16,5 3 2 1 1,12,0.009444444,0.786666667,0.791666667,0.263803725,0.614814815,200,38,7,13,6,12,S7-29,S5-1,0,5,4,100,"100,200,300,500",0.006696429,0.0,38,13,7,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,3,5,6,7",12-233,"0,3,5,6,7",12-233,"0,6,10,12,14",24-21569,2.045002448,0.7249787616062617,0.0
