StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q16,Q17,Q14,Q18,Q3_NPS_GROUP,Q3,Q4,Q13,Q5,Q6,Q9,Q19,Q15,Q10,Q20,Q11,Q8_1,Q8_2,Q16,sub,sona
2021-12-04 15:51:30,2021-12-04 15:52:45,IP Address,216.165.95.185,100,75,True,2021-12-04 15:52:45,R_d0d6NS0JnTWodcl,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Korean,Detractor,3,2-3,12-15,"Yes, I do alright","Cello, Piano",Instinct,No,,No,,In-ear headphones.,Strongly Agree,Strongly Agree,Agree,SSS2v0094,40822
2021-12-04 16:27:31,2021-12-04 16:29:51,IP Address,216.165.95.140,100,140,True,2021-12-04 16:29:52,R_2Ytcf9lW3C34h50,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,3,0,,"Yes, but not so well",guitar,find some unique nodes,Yes,I focus on the change of pitch,No,,over-the-year headphones,Strongly Agree,Agree,Agree,SSS2v0096,42332
2021-12-04 17:13:36,2021-12-04 17:18:01,IP Address,73.195.102.44,100,264,True,2021-12-04 17:18:02,R_6rpRRMe12K7pBcd,,,,,40.5836944580078125,-74.41359710693359375,anonymous,EN,20,Female,SONA for course credit,,Spanish,,Passive,8,6-8,12-18,"Yes, I do alright","guitar and ukulele ",pitch and tempo,Yes,"mainly in pitch/ change in notes, so there would be times when the note should have been higher but it stayed the same or when an extra note was added as well. ",No,,In- ear headphones. They are the old apple ones that connect to the MacBook Air. It's with the circular plug in not the usb looking one that newer headphones come as.,Strongly Agree,Disagree,Agree,SSS2v0095,42088
2021-12-04 18:20:10,2021-12-04 18:23:40,IP Address,216.165.95.143,100,210,True,2021-12-04 18:23:40,R_1gSJYpC9bmkHtVp,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,6-8,7-14,"Yes, I am near professional","Piano, Percussion (mallet instruments)",focus on certain parts and notice if there were shifts in tones,No,,No,,in-ear airpod pros,Strongly Agree,Disagree,Agree,SSS2v0098,39138
2021-12-04 19:17:50,2021-12-04 19:19:29,IP Address,184.152.232.101,100,98,True,2021-12-04 19:19:30,R_2zkzdsWrFyWu8KT,,,,,40.7427978515625,-73.97119903564453125,anonymous,EN,,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,5,0,,"Yes, but not so well",Guitar,,No,,,,in-ear,Agree,Strongly Agree,Disagree,SSS2v0099,42337
2021-12-04 19:18:06,2021-12-04 19:21:43,IP Address,216.165.95.175,100,216,True,2021-12-04 19:21:43,R_ST2IDkh3CacIyw9,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,5,0,,No,,,No,,,,I used over-the-ear Studio 3 Wireless Beats headphones,Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0100,38854
2021-12-04 19:26:53,2021-12-04 19:28:30,IP Address,68.173.150.15,100,96,True,2021-12-04 19:28:30,R_2R3NBdmlHEDQIoY,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,0,0,,No,,"I just went with my instinct ",Yes,"like the tone or in some instances the gaps between the beats ",No,,"over the ear gaming headset, astro a50 wireless ",Strongly Agree,Strongly Agree,Agree,SSS2v0101,41932
2021-12-04 19:34:16,2021-12-04 19:35:22,IP Address,216.165.95.191,100,66,True,2021-12-04 19:35:23,R_rkc3dRN8OUHGh9v,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,4,1,8-9,No,,no,No,,No,,laptop speaker,Agree,Agree,Agree,SSS2v0043,41966
2021-12-04 19:59:11,2021-12-04 20:05:08,IP Address,216.165.95.169,100,357,True,2021-12-04 20:05:09,R_2zMaiDTln0zV993,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Female,SONA for course credit,,English,,Passive,8,6-8,11-18,"Yes, I do alright","Guitar, Piano, Saxophone, Ukelele","Listen to the entire line of the melody and recognise any discrepancies between the pitch of the notes ",Yes,"All the melodies where quite similar in each set, the difference seemed to be in one or two notes being moved up or down in pitch",No,,in-ear Headphones,Strongly Agree,Agree,Agree,SSS2v0097,41621
2021-12-04 20:28:31,2021-12-04 20:30:22,IP Address,216.165.95.182,100,110,True,2021-12-04 20:30:23,R_2dW0ALjwKwD7HoZ,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,Other (please specify below):,Korean,Detractor,6,6-8,middle school - high school,"Yes, I do alright","trumpet ",I used difference in pitches or tones,No,,No,,speakers airpods max,Agree,Agree,Agree,SSS2v0105,41738
2021-12-04 20:27:49,2021-12-04 20:39:41,IP Address,216.165.95.175,100,712,True,2021-12-04 20:39:42,R_2B9bncfXbacCeM1,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,3,2-3,,No,,,No,,No,,Yes,Agree,Agree,Agree,SSS2v0075,41886
2021-12-04 20:41:06,2021-12-04 20:43:30,IP Address,100.37.7.218,100,144,True,2021-12-04 20:43:31,R_32WMTRlbCiWfSFS,,,,,40.7328948974609375,-73.71820068359375,anonymous,EN,23,Male,SONA for course credit,,English,,Detractor,5,1,16,"Yes, but not so well",Trombone,pay attention to pitch changes.,Yes,"sometimes i would hear the pitch change, or extra sounds included when they should not have been",Yes,"When they were very similar, I was forced to press G",AirPods Pro,Strongly Agree,Agree,Agree,SSS2v0103,42320
2021-12-04 21:52:19,2021-12-04 21:53:52,IP Address,72.226.35.68,100,93,True,2021-12-04 21:53:52,R_1eViGkmLAHmrYuW,,,,,40.7465057373046875,-73.90899658203125,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,bangali,Detractor,0,0,,No,,,No,,Yes,I tried to humm the sounds,headphones,Agree,Neither Agree nor Disagree,Agree,SSS2v0107,42167
2021-12-04 21:58:48,2021-12-04 22:02:14,IP Address,216.165.95.139,100,206,True,2021-12-04 22:02:15,R_1CqIBhIW3p8b4iA,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Male,SONA for course credit,,Other (please specify below):,Tagalog (Filipino),Detractor,2,0,,"Yes, but not so well",Piano,Changes in pitch,Yes,I mainly noticed changes with high pitch. Certain high pitches I found were more memorable and changes in those for me made it quite obvious (assuming I was correct),No,,In-ear noise- cancelling headphones (Sony XM4s),Strongly Agree,Agree,Agree,SSS2v0109,41695
2021-12-04 23:08:41,2021-12-04 23:10:35,IP Address,216.165.95.139,100,114,True,2021-12-04 23:10:35,R_3fkqYCoeDydFCpS,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,5,2-3,Middle School,No,,Try to memorize the melodic patterns,Yes,I tried to recognize if there were any differences in certain parts of the melodies,No,,over-the-ear,Agree,Agree,Agree,SSS2v0108,41975
2021-12-04 23:21:44,2021-12-04 23:23:55,IP Address,71.167.234.34,100,131,True,2021-12-04 23:23:56,R_21iELIy4QJz9ayw,,,,,40.7156982421875,-74,anonymous,EN,24,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,6,0,,"Yes, but not so well",piano,no,No,,No,,in-ear,Neither Agree nor Disagree,Agree,Disagree,SSS2v0110,39677
2021-12-05 02:20:27,2021-12-05 02:22:20,IP Address,108.29.125.19,100,113,True,2021-12-05 02:22:21,R_32OSb5jP6CJ4guT,,,,,40.6537017822265625,-73.7151031494140625,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,1,0,,No,,just listening,No,,No,,airpods pro,Strongly Agree,Strongly Agree,Agree,SSS2v0111,41879
2021-12-05 05:22:10,2021-12-05 05:24:07,IP Address,68.195.53.20,100,117,True,2021-12-05 05:24:08,R_23V1PDloLMd3fke,,,,,40.8280029296875,-73.868499755859375,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,3,0,,No,,,No,,No,,Airpod Pros,Agree,Strongly Agree,Agree,SSS2v0112,42141
2021-12-05 15:15:18,2021-12-05 15:18:35,IP Address,216.165.95.185,100,196,True,2021-12-05 15:18:35,R_3EsZyO4HIcljZI4,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,6,0,6-13 (private lessons),"Yes, but not so well",violin,see if any sounds match the initial sound,Yes,high/flat notes; additional notes,Yes,I developed my strategy and began focusing on sound changes between particular high/low notes,in-ear headphones,Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0115,39095
2021-12-05 16:05:34,2021-12-05 16:07:54,IP Address,216.165.95.182,100,140,True,2021-12-05 16:07:56,R_1JQwc7NovPY60RD,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Passive,7,2-3,8-13,"Yes, I do alright","Piano, Guitar","I tried to pick out the main notes, and then listen for any deviations or extra notes apart from them",No,,No,,"Over the ear EKSA gaming headphones ",Strongly Agree,Disagree,Agree,SSS2v0116,42338
2021-12-05 18:19:37,2021-12-05 18:20:39,IP Address,24.193.39.13,100,61,True,2021-12-05 18:20:39,R_2BlnWISh11b6T9d,,,,,40.76519775390625,-73.95880126953125,anonymous,EN,21,Female,SONA for course credit,,Spanish,,Detractor,0,0,,No,,,No,,No,,in ear,Strongly Agree,Strongly Agree,Agree,SSS2v0113,39353
2021-12-05 18:26:35,2021-12-05 18:35:39,IP Address,173.70.226.245,100,543,True,2021-12-05 18:35:39,R_2fI1255GIESe9sh,,,,,40.742401123046875,-74.032501220703125,anonymous,EN,23,Female,SONA for course credit,,Other (please specify below):,Korean,Detractor,4,6-8,8-16,"Yes, I do alright","Cello, piano, recorder ","pitch, interval",Yes,"play in lower or different pitch (sharp notes or flat notes) ",Yes,adding irregular notes,"I used earphones ",Agree,Neither Agree nor Disagree,Agree,SSS2v0120,42261
2021-12-05 18:41:22,2021-12-05 18:45:22,IP Address,216.165.95.144,100,240,True,2021-12-05 18:45:22,R_3EVY5QJZRubr5FH,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,6,9+,I started playing piano when I was 4 and played until I was 9. I started playing violin when I was 6 and played until I was nine. Both of those were private lessons/training. I played trombone in my school band/orchestra from 4th grade through 12th grade (9 years old to 17 years old).,"Yes, but not so well","Trombone, some piano",I tried to envision the notes being played on the piano to help me gage which were higher or lower.,No,,No,,Headphone (airpods),Strongly Agree,Agree,Agree,SSS2v0119,42333
2021-12-05 21:53:01,2021-12-05 21:54:12,IP Address,216.165.95.170,100,71,True,2021-12-05 21:54:12,R_2uKRzbiHRnkWO8D,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,6,2-3,16,"Yes, I do alright","piano, guitar",n/a,No,,No,,in-ear,Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0123,41568
2021-12-05 22:30:42,2021-12-05 22:33:02,IP Address,38.89.150.195,100,140,True,2021-12-05 22:33:03,R_3RrzVbIMP9ajKCn,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,Other (please specify below):,italian,Detractor,6,2-3,12-15,No,,"looking for the difference in the middle notes ",No,,Yes,"I started trying to memorise the initial melody more ","in ear - earphones ",Strongly Agree,Agree,Agree,SSS2v0125,41804
2021-12-05 22:51:21,2021-12-05 22:54:24,IP Address,207.172.164.53,100,183,True,2021-12-05 22:54:24,R_1LnuosYPh87C412,,,,,40.7429046630859375,-73.93920135498046875,anonymous,EN,21,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,5,6-8,6-12,"Yes, I do alright",piano,just try to focus on it,No,,No,,speakers,Agree,Strongly Agree,Agree,SSS2v0126,42330
2021-12-05 23:42:13,2021-12-05 23:46:40,IP Address,68.173.156.227,100,266,True,2021-12-05 23:46:40,R_3oYH3GUlIg1WeU2,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Male,SONA for course credit,,English,,Passive,7,4-5,9-13,"Yes, I do alright",Piano,,Yes,,No,,In ear bluetooth earbuds,Strongly Agree,Strongly Agree,Agree,SSS2v0127,40998
2021-12-06 01:42:31,2021-12-06 01:45:31,IP Address,72.225.163.12,100,180,True,2021-12-06 01:45:32,R_rrw8OBFR3bfIQSt,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,2,1,13-14,No,,Sound and memory,Yes,I tried to remember the pattern and tone and then see when it was slightly different,No,,over-the-ear Sony WH-XB900N,Strongly Agree,Strongly Agree,Agree,SSS2v0133,42295
2021-12-06 04:28:51,2021-12-06 04:30:37,IP Address,206.71.229.163,100,106,True,2021-12-06 04:30:37,R_3egZZxHFKeNTgE2,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Female,SONA for course credit,,Other (please specify below):,Korean,Detractor,0,4-5,"8~10, 15~17","Yes, but not so well",flute,"none, just feeling",No,,No,,"headphone, in-ear. AKG, not sure about model.",Agree,Strongly Agree,Agree,SSS2v0137,41612
2021-12-06 08:30:50,2021-12-06 08:32:08,IP Address,119.13.80.115,100,78,True,2021-12-06 08:32:08,R_1kXhq62BbpP1UTo,,,,,39.928497314453125,116.385009765625,anonymous,EN,21,Male,SONA for course credit,,Chinese (Mandarin),,Passive,8,4-5,11-15,"Yes, but not so well",piano,try to observe the patterns,No,,No,,over-the-ear headphones,Agree,Agree,Agree,SSS2v0138,42053
2021-12-06 13:11:05,2021-12-06 13:12:25,IP Address,216.165.95.131,100,79,True,2021-12-06 13:12:25,R_1nT0rNTuEyBG1a7,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,2,2-3,,"Yes, I do alright",piano,,No,,No,,headphones  inear,Strongly Agree,Agree,Agree,SSS2v0140,41477
2021-12-06 13:12:58,2021-12-06 13:17:15,IP Address,216.165.95.182,100,256,True,2021-12-06 13:17:15,R_2ZDFY59DHjcSBjx,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,6,1,17-18,"Yes, but not so well","piano, guitar",I listened to the notes and tempo of the melodies and counted each note with my finger.,Yes,"one note was higher/lower, there was a reputation of the same two notes, one melody was a note longer/shorter",Yes,Well in the beginning I was doing it by ear but after the 2nd block I changed my strategy to reflect what I wrote down.,In-ear-monitors. IEMs,Strongly Agree,Disagree,Agree,SSS2v0141,41763
2021-12-06 13:39:06,2021-12-06 13:41:45,IP Address,68.174.84.125,100,158,True,2021-12-06 13:41:45,R_2riKDpZkoHd8GU1,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,6,4-5,11-16,"Yes, but not so well",Piano,Major minor/1 wrong key versus several wrong keys,Yes,"I could often tell exactly which note/s were different, and how the notes sometimes changed the melody from major to minor or vice versa.",No,,Apple earphones,Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0145,41937
2021-12-06 13:56:12,2021-12-06 14:02:45,IP Address,74.72.35.81,100,392,True,2021-12-06 14:02:45,R_1f3dJMDZ2cgs2az,,,,,40.76519775390625,-73.95880126953125,anonymous,EN,41,Female,SONA for course credit,,English,,Detractor,5,2-3,8 to 10 years old,"Yes, but not so well",piano,"listened more intently to the end of the melody ",Yes,towards end of melody,Yes,"I payed attention to the mid part, where I heard a slight change I think","Headphones, over ear, Beats brand",Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0144,42277
2021-12-06 15:37:03,2021-12-06 15:39:28,IP Address,216.165.95.142,100,144,True,2021-12-06 15:39:29,R_12xNHuksnJIiW3j,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,0,0,,No,,"No ""strategy"" really, just whichever sounded more different. ",Yes,whether it seemed to contained higher/lower pitches,No,,in-ear headphones (air pods pro),Strongly Agree,Agree,Agree,SSS2v0147,41187
2021-12-06 17:40:09,2021-12-06 17:42:22,IP Address,108.41.197.61,100,133,True,2021-12-06 17:42:23,R_3Mll9MVGgFn27pn,,,,,40.694000244140625,-73.9900970458984375,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,6-8,10-18,"Yes, I do alright","guitar, cajon, vocals","the way the melody moved, up or down and the pattern of those movements.",No,,Yes,at first I tried to find single note discrepancies but then I just listened to it as a whole and tried to figure out off of feeling.,"yes, over-ear",Strongly Agree,Strongly Agree,Agree,SSS2v0150,41730
2021-12-06 18:10:55,2021-12-06 18:12:04,IP Address,98.7.237.228,100,68,True,2021-12-06 18:12:04,R_WlEDLzIkK4CLNjH,,,,,40.7156982421875,-74,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,6,2-3,10-14,"Yes, I do alright",piano,noting the off key notes,Yes,change in key,No,,speakers,Strongly Agree,Strongly Agree,Agree,SSS2v0149,41890
2021-12-06 18:48:38,2021-12-06 18:50:47,IP Address,216.165.95.166,100,129,True,2021-12-06 18:50:47,R_1kS2AMPmmDmu1xk,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,4,0,,"Yes, but not so well",Guitar,"Tapping my fingers, repeating the melody in my head ",No,,Yes,"I first used the memorization strategy, then tapping my fingers, then I did visualization",Headphones,Agree,Strongly Agree,Agree,SSS2v0152,42087
2021-12-06 19:03:15,2021-12-06 19:05:47,IP Address,216.165.95.187,100,152,True,2021-12-06 19:05:48,R_3fTXSKBRhbsebTy,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Female,SONA for course credit,,English,French,Detractor,2,1,11,No,,"closing my eyes and trying to visualize the sounds ",Yes,some times the notes would be lower than they originally seemed,No,,"headphones in ear ",Strongly Agree,Strongly Agree,Agree,SSS2v0158,42123
2021-12-06 19:10:04,2021-12-06 19:12:54,IP Address,216.165.95.172,100,170,True,2021-12-06 19:12:55,R_1llU0VunHH9Kz8e,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,3,0,,"Yes, but not so well",Guitar,Just paying attention,No,,No,,in-ear,Strongly Agree,Agree,Agree,SSS2v0157,41976
2021-12-06 20:51:02,2021-12-06 20:54:15,IP Address,98.113.26.62,100,193,True,2021-12-06 20:54:15,R_abN9gNBA4zOHxDj,,,,,40.6739959716796875,-73.97010040283203125,anonymous,EN,22,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,2,1,11,"Yes, but not so well",violin,,No,,No,,airpod,Strongly Agree,Agree,Agree,SSS2v0153,39181
2021-12-06 21:06:31,2021-12-06 21:09:32,IP Address,68.174.47.200,100,181,True,2021-12-06 21:09:33,R_2sdP0Ty13jHh9RJ,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,6,1,7,No,,"I tried to remember key parts of the test melody, and noticed if either option stood out to me as being different from these key features.",Yes,Sometimes I would notice that a lower/higher note was played in one of the options than was played at that part of the test melody.,No,,I used in-ear earbuds from apple,Strongly Agree,Agree,Agree,SSS2v0160,37119
2021-12-06 21:18:06,2021-12-06 21:19:29,IP Address,216.165.95.172,100,83,True,2021-12-06 21:19:29,R_2AEgP3zQBbDMLgl,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,0,2-3,8-10,"Yes, but not so well",,,Yes,the pitches,Yes,3 had more pitches,airpods,Strongly Agree,Strongly Agree,Agree,SSS2v0159,41943
2021-12-06 22:03:48,2021-12-06 22:05:44,IP Address,216.165.95.189,100,116,True,2021-12-06 22:05:45,R_1l5EjayxXSAgGW1,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,6-8,5-13,"Yes, I do alright",Piano,"Beginning, ending, themes",No,,Yes,block 4 and i started paying more attention to the last few notes,"in ear air pod pros ",Strongly Agree,Agree,Agree,SSS2v0162,42019
2021-12-06 22:58:26,2021-12-06 23:00:32,IP Address,216.165.95.158,100,125,True,2021-12-06 23:00:32,R_2YVYX0Pv0FFTWiT,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Promoter,10,9+,8-19,"Yes, I am a professional","xylophone, piano, triangle, ukelele",tune and melody,No,,No,,airpods,Strongly Agree,Neither Agree nor Disagree,Agree,SSS2v0161,38281
2021-12-07 01:08:09,2021-12-07 01:10:08,IP Address,216.165.95.131,100,118,True,2021-12-07 01:10:08,R_2YRFWXXuj49nJGC,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,4,2-3,"I studied piano from age 4 to 12, and I have been study singing from 17 to 18","Yes, but not so well",piano,just listen,No,,,,headphone,Strongly Agree,Agree,Agree,SSS2v0164,41983
2021-12-07 03:41:47,2021-12-07 03:43:13,IP Address,38.122.11.250,100,86,True,2021-12-07 03:43:14,R_2Tq7MY1sI2SKcJT,,,,,40.7362060546875,-74.04219818115234375,anonymous,EN,21,Female,SONA for course credit,,Chinese (Mandarin),,Detractor,4,2-3,6-13,"Yes, but not so well",violin,compared the similarity,No,,No,,in-ear,Neither Agree nor Disagree,Agree,Agree,SSS2v0165,39640
2021-12-07 03:46:38,2021-12-07 03:48:15,IP Address,184.152.226.181,100,96,True,2021-12-07 03:48:15,R_28zCE1c3ro6Sl8k,,,,,40.738006591796875,-73.98580169677734375,anonymous,EN,19,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,2,0,,"Yes, but not so well",Saxophone,tone,Yes,I focused on how melodies changed,No,,over the ear headphones,Strongly Agree,Strongly Agree,Agree,SSS2v0166,39580
2021-12-07 13:18:27,2021-12-07 13:20:07,IP Address,216.165.95.147,100,100,True,2021-12-07 13:20:08,R_1lypLywFKfOxGCi,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,3,0,,No,,hearing if there were any slight changes in tone,No,,No,,in ear wired earbuds,Strongly Agree,Agree,Agree,SSS2v0171,38871
2021-12-07 14:40:28,2021-12-07 14:42:06,IP Address,68.174.86.94,100,98,True,2021-12-07 14:42:07,R_2t9hQH09dQpnLtz,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,1,0,,No,,"If they had the same beats/tones, they were similar to me.",Yes,"The length and duration were also used to come to a conclusion. ",No,,Zoom headphone recorders - provided by Tisch Film,Agree,Agree,Agree,SSS2v0176,42069
2021-12-07 15:06:39,2021-12-07 15:08:27,IP Address,216.165.95.160,100,107,True,2021-12-07 15:08:28,R_2uqsJ22oEzvDIdO,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,6-8,14,"Yes, I do alright",guitar,memorization,No,,No,,"headphones, AirPods",Strongly Agree,Strongly Disagree,Agree,SSS2v0178,42071
2021-12-07 15:08:01,2021-12-07 15:08:52,IP Address,67.243.239.89,100,51,True,2021-12-07 15:08:52,R_3LefAR4UUAksOIx,,,,,40.76300048828125,-73.9925994873046875,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,3,0,,No,,,No,,No,,,Agree,Strongly Agree,Agree,SSS2v0180,41929
2021-12-07 16:42:09,2021-12-07 16:45:04,IP Address,216.165.95.188,100,174,True,2021-12-07 16:45:05,R_2t53zG4ZO18jNKj,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,0,0,,No,,,No,,No,,"I used my AirPods 2. ",Strongly Agree,Agree,Agree,SSS2v0170,41846
2021-12-07 18:00:02,2021-12-07 18:01:31,IP Address,216.165.95.135,100,88,True,2021-12-07 18:01:31,R_1CJ98RfFItLLOPE,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,,SONA for course credit,,Chinese (Mandarin),,Detractor,6,2-3,3-5,No,,,No,,No,,headphones in-ear,Agree,Agree,Agree,SSS2v0185,41531
2021-12-07 18:03:52,2021-12-07 18:05:12,IP Address,216.165.95.130,100,79,True,2021-12-07 18:05:12,R_3sjhu5MdZMywozi,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Male,SONA for course credit,,Other (please specify below):,Korean,Detractor,0,1,8-9,"Yes, but not so well",Clarinet,Finger tapping for major and minor notes,No,,No,,in-ear headphones,Strongly Agree,Strongly Agree,Agree,SSS2v0184,40625
2021-12-07 18:44:37,2021-12-07 18:46:26,IP Address,98.113.150.226,100,109,True,2021-12-07 18:46:26,R_25sdNoZwyapSn7O,,,,,40.7263031005859375,-73.9817962646484375,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,2,2-3,7-9,No,Piano,Did not,No,,No,,Airpods,Agree,Agree,Agree,SSS2v0031,40809
2021-12-07 19:59:14,2021-12-07 20:01:49,IP Address,216.165.95.182,100,155,True,2021-12-07 20:01:50,R_2PC460vBzR3HmRt,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,3,2-3,12-14,"Yes, I do alright",Trombone,,No,,No,,In-ear(airpods first generation),Agree,Disagree,Agree,SSS2v0155,42260
2021-12-07 20:23:38,2021-12-07 20:25:36,IP Address,70.18.1.30,100,117,True,2021-12-07 20:25:37,R_3GrDyXthCAkOU1Y,,,,,40.760894775390625,-73.9114990234375,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,6,6-8,11-18,"Yes, I do alright",guitar,checking if the notes are the same if any new notes were added or removed,No,,No,,"airpods ",Agree,Disagree,Agree,SSS2v0175,42349
2021-12-07 20:54:22,2021-12-07 20:59:26,IP Address,108.21.72.238,100,303,True,2021-12-07 20:59:26,R_2AEjNWrJTzCIAF2,,,,,40.7427978515625,-73.97119903564453125,anonymous,EN,22,Male,SONA for course credit,,Chinese (Mandarin),,Detractor,5,4-5,middle school,"Yes, I do alright",clarinet,none,Yes,major to minor,Yes,minor to major,over the ear,Strongly Agree,Agree,Agree,SSS2v0188,42282
2021-12-07 21:06:36,2021-12-07 21:10:37,IP Address,216.165.95.162,100,241,True,2021-12-07 21:10:37,R_26b9FLZxmkERjbi,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,1,1,18,"Yes, but not so well",piano,I did not have any strategies,Yes,How high or low the keys that were being played were.,No,,earphones(airpods),Strongly Agree,Disagree,Agree,SSS2v0189,41959
2021-12-07 22:14:08,2021-12-07 22:15:48,IP Address,71.105.236.208,100,100,True,2021-12-07 22:15:49,R_3hhcq6SWBH0C9hb,,,,,40.7252044677734375,-73.944000244140625,anonymous,EN,21,Male,SONA for course credit,,Chinese (Mandarin),,Passive,8,9+,5 or 6 years old,"Yes, I am near professional",violin,,No,,No,,speaker of my laptop,Strongly Agree,Agree,Agree,SSS2v0192,42028
2021-12-07 22:28:26,2021-12-07 22:29:43,IP Address,216.165.95.130,100,76,True,2021-12-07 22:29:43,R_2ElXPPkcWdnn2Lk,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,5,0,,No,none,none,No,,No,,in ear,Strongly Agree,Strongly Disagree,Agree,SSS2v0194,41915
