,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,transposition,order,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,set,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,segments,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name
532,769,1690.2999999523163,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,186,489284,0.0-186.0,neither,high,G,-3,"['swapped', 'shifted']",5 -1 3 1 9 -1 3 1 5 3 9 7 5 1 5 7,5 -1 3 1 9 -1 3 1 4 3 9 7 5 1 5 7,5 -1 3 1 9 -1 3 5 1 3 9 7 5 1 5 7,-1,161,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,wholetone,swapped,shifted,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
533,776,2856.0,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,43,126771,0.0-43.0,neither,high,G,2,"['shifted', 'swapped']",5 9 3 7 11 3 11 1 -1 7 5 3 5 -1 5 3,5 9 3 7 11 3 11 2 -1 7 5 3 5 -1 5 3,5 9 3 7 11 3 11 -1 1 7 5 3 5 -1 5 3,1,31,False,ATON0016,46090,4,2023-10-03 01:31:28.785000+00:00,,wholetone,shifted,swapped,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
534,821,1559.5,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,120,294738,0.0-120.0,1st,high,A,-3,"['shifted', 'swapped']",3 -3 1 3 -3 -1 3 9 7 -1 -3 1 3 -3 5 -1,3 -3 1 3 -3 -1 3 9 6 -1 -3 1 3 -3 5 -1,3 -3 1 3 -3 -1 3 7 9 -1 -3 1 3 -3 5 -1,-1,101,False,ATON0016,46090,6,2023-10-03 01:51:01.990000+00:00,,wholetone,shifted,swapped,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
535,748,3363.0999999046326,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,503092,0.0-164.0,2nd,high,L,-1,"['swapped', 'shifted']",9 3 6 12 9 6 3 6 0 3 0 6 3 6 9 12,9 3 6 12 9 6 3 7 0 3 0 6 3 6 9 12,9 3 6 12 9 6 3 0 6 3 0 6 3 6 9 12,1,141,False,ATON0016,46090,2,2023-10-03 01:11:25.564000+00:00,,diminished,swapped,shifted,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
536,817,1377.8999999761581,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,76,186567,0.0-76.0,2nd,high,L,-2,"['swapped', 'shifted']",7 3 -1 -3 -1 5 7 1 -1 5 9 5 7 9 5 7,7 3 -1 -3 -1 5 7 2 -1 5 9 5 7 9 5 7,7 3 -1 -3 -1 5 7 -1 1 5 9 5 7 9 5 7,1,61,False,ATON0016,46090,6,2023-10-03 01:51:01.990000+00:00,,wholetone,swapped,shifted,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
537,770,4482.200000047684,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,197,515948,0.0-197.0,1st,high,A,-3,"['shifted', 'swapped']",8 11 8 11 2 -1 5 -1 8 2 5 -1 11 -1 2 11,8 11 8 11 2 -1 5 -1 7 2 5 -1 11 -1 2 11,8 11 8 11 2 -1 5 8 -1 2 5 -1 11 -1 2 11,-1,171,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,shifted,swapped,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
538,768,2219.0999999046326,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,175,458522,0.0-175.0,neither,high,G,-2,"['shifted', 'swapped']",5 11 8 11 2 -1 5 11 8 2 -1 5 8 -1 2 -1,5 11 8 11 2 -1 5 12 8 2 -1 5 8 -1 2 -1,5 11 8 11 2 -1 5 8 11 2 -1 5 8 -1 2 -1,1,151,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,shifted,swapped,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
539,767,464.0,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,432847,0.0-164.0,2nd,high,L,3,"['swapped', 'shifted']",-1 5 -1 2 11 8 5 8 2 11 8 5 2 -1 2 -1,-1 5 -1 2 11 8 5 8 1 11 8 5 2 -1 2 -1,-1 5 -1 2 11 8 5 2 8 11 8 5 2 -1 2 -1,-1,141,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,swapped,shifted,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
540,766,3796.5,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,153,405976,0.0-153.0,2nd,high,L,-3,"['shifted', 'swapped']",11 5 2 5 -1 8 2 5 8 11 5 2 8 -1 8 5,11 5 2 5 -1 8 2 5 9 11 5 2 8 -1 8 5,11 5 2 5 -1 8 2 8 5 11 5 2 8 -1 8 5,1,131,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,shifted,swapped,swapped,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
541,763,1573.7999999523163,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,109,292991,0.0-109.0,neither,high,G,-1,"['swapped', 'shifted']",2 -1 2 5 8 2 -1 8 11 -1 8 11 -1 11 5 11,2 -1 2 5 8 2 -1 8 10 -1 8 11 -1 11 5 11,2 -1 2 5 8 2 -1 11 8 -1 8 11 -1 11 5 11,-1,91,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,swapped,shifted,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
542,761,539.6000000238419,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,87,235983,0.0-87.0,1st,high,A,2,"['shifted', 'swapped']",-1 2 -1 5 8 11 5 11 8 2 8 5 8 11 2 -1,-1 2 -1 5 8 11 5 12 8 2 8 5 8 11 2 -1,-1 2 -1 5 8 11 5 8 11 2 8 5 8 11 2 -1,1,71,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,shifted,swapped,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
543,759,2273.399999976158,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,65,186522,0.0-65.0,neither,high,G,1,"['swapped', 'shifted']",-1 2 8 2 11 8 -1 2 11 -1 11 8 2 -1 11 5,-1 2 8 2 11 8 -1 2 10 -1 11 8 2 -1 11 5,-1 2 8 2 11 8 -1 11 2 -1 11 8 2 -1 11 5,-1,51,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,swapped,shifted,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
544,755,2522.600000023842,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,21,70014,0.0-21.0,2nd,high,L,-1,"['swapped', 'shifted']",11 5 2 5 8 11 2 11 -1 2 -1 5 8 11 8 -1,11 5 2 5 8 11 2 12 -1 2 -1 5 8 11 8 -1,11 5 2 5 8 11 2 -1 11 2 -1 5 8 11 8 -1,1,11,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,swapped,shifted,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
545,753,2729.0999999046326,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,219,632655,0.0-219.0,neither,high,G,-3,"['shifted', 'swapped']",6 9 12 6 0 3 6 9 12 3 6 9 6 0 12 9,6 9 12 6 0 3 6 10 12 3 6 9 6 0 12 9,6 9 12 6 0 3 6 12 9 3 6 9 6 0 12 9,1,191,False,ATON0016,46090,2,2023-10-03 01:11:25.564000+00:00,,diminished,shifted,swapped,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
546,719,885.5,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,60,187031,0.0-60.0,1st,high,A,-2,"['swapped', 'shifted']",9 6 0 -3 3 0 6 -3 3 0 6 -3 9 -3 6 9,9 6 0 -3 3 0 6 -3 4 0 6 -3 9 -3 6 9,9 6 0 -3 3 0 6 3 -3 0 6 -3 9 -3 6 9,1,41,False,ATON0016,46090,1,2023-10-03 01:00:41.316000+00:00,,diminished,swapped,shifted,swapped,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
547,720,5643.800000071526,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,71,219341,0.0-71.0,neither,high,G,-3,"['shifted', 'swapped']",3 6 9 6 3 0 6 0 9 6 9 6 -3 6 3 9,3 6 9 6 3 0 6 0 8 6 9 6 -3 6 3 9,3 6 9 6 3 0 6 9 0 6 9 6 -3 6 3 9,-1,51,False,ATON0016,46090,1,2023-10-03 01:00:41.316000+00:00,,diminished,shifted,swapped,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
548,722,1830.8000000715256,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,93,275870,0.0-93.0,2nd,high,L,0,"['shifted', 'swapped']",3 -3 0 -3 3 0 -3 9 6 0 -3 0 9 -3 6 -3,3 -3 0 -3 3 0 -3 10 6 0 -3 0 9 -3 6 -3,3 -3 0 -3 3 0 -3 6 9 0 -3 0 9 -3 6 -3,1,71,False,ATON0016,46090,1,2023-10-03 01:00:41.316000+00:00,,diminished,shifted,swapped,swapped,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
549,772,1740.5,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,219,570540,0.0-219.0,2nd,high,L,0,"['swapped', 'shifted']",11 5 -1 2 11 8 -1 5 11 -1 8 -1 8 2 5 2,11 5 -1 2 11 8 -1 6 11 -1 8 -1 8 2 5 2,11 5 -1 2 11 8 -1 11 5 -1 8 -1 8 2 5 2,1,191,False,ATON0016,46090,3,2023-10-03 01:21:02.974000+00:00,,diminished,swapped,shifted,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
550,723,2083.0,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,104,307083,0.0-104.0,1st,high,A,-3,"['shifted', 'swapped']",6 3 0 6 0 6 0 6 3 0 -3 0 -3 0 3 -3,6 3 0 6 0 6 0 6 2 0 -3 0 -3 0 3 -3,6 3 0 6 0 6 0 3 6 0 -3 0 -3 0 3 -3,-1,81,False,ATON0016,46090,1,2023-10-03 01:00:41.316000+00:00,,diminished,shifted,swapped,shifted,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
551,725,1300.6999999284744,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,126,368617,0.0-126.0,neither,high,G,3,"['swapped', 'shifted']",9 6 0 -3 0 6 9 3 -3 6 -3 9 6 -3 3 0,9 6 0 -3 0 6 9 4 -3 6 -3 9 6 -3 3 0,9 6 0 -3 0 6 9 -3 3 6 -3 9 6 -3 3 0,1,101,False,ATON0016,46090,1,2023-10-03 01:00:41.316000+00:00,,diminished,swapped,shifted,neither,8,20.0,No,Headphones in-ear,5-6 and 17-18,English,,SONA for course credit,,No,Male,,7.0,2-3,"Yes, but not so well",Piano,Strongly Agree,Agree,"Listening for outliers, musical instinct ",2023-10-02 21:52:39,46090,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
